Resource	Platform	Dataset	Metric	top_frac	top_k	n_pairs	n_drugs	n_precursors	Spearman(score, external)	P_spearman	Top_mean	Background_mean	Enrichment_ratio	Empirical_p	source	upstream_source
DepMap_PRISM_CCLE	CCLE/PRISM	MDR	is_fdr_lt_0_05	0.1	2825	28246	58	487	0.039863338420382	2.0556110717777797e-11	0.0084955752212389	0.0072930680450329	1.1648835810636653	0.2461507698460308	external_validation/processed/DepMap_PRISM/model_enrichment/PRISM_CCLE_seed12_enrichment_summary.csv	formal_runs/table_exports/external_enrichment_final_raw.tsv
DepMap_PRISM_CCLE	CCLE/PRISM	MDS	abs_spearman_rho	0.01	304	30380	62	490	0.0404918610515152	1.6616808536930681e-12	0.0456757500924414	0.0403706259660942	1.1314104995746852	0.0037992401519696	external_validation/processed/DepMap_PRISM/model_enrichment/PRISM_CCLE_seed12_enrichment_summary.csv	formal_runs/table_exports/external_enrichment_final_raw.tsv
DepMap_PRISM_CCLE	CCLE/PRISM	MDS	is_p_lt_0_05	0.01	304	30380	62	490	0.0404918610515152	1.6616808536930681e-12	0.1480263157894736	0.0938446346280447	1.5773551293175063	0.0015996800639872	external_validation/processed/DepMap_PRISM/model_enrichment/PRISM_CCLE_seed12_enrichment_summary.csv	formal_runs/table_exports/external_enrichment_final_raw.tsv
DepMap_PRISM_CCLE	CCLE/PRISM	MDS	is_fdr_lt_0_1	0.01	304	30380	62	490	0.0404918610515152	1.6616808536930681e-12	0.0131578947368421	0.0087228439763001	1.5084409136047665	0.2743451309738052	external_validation/processed/DepMap_PRISM/model_enrichment/PRISM_CCLE_seed12_enrichment_summary.csv	formal_runs/table_exports/external_enrichment_final_raw.tsv
DepMap_PRISM_CCLE	CCLE/PRISM	MDS	is_fdr_lt_0_05	0.01	304	30380	62	490	0.0404918610515152	1.6616808536930681e-12	0.0098684210526315	0.005892034233048	1.6748750367538958	0.2661467706458708	external_validation/processed/DepMap_PRISM/model_enrichment/PRISM_CCLE_seed12_enrichment_summary.csv	formal_runs/table_exports/external_enrichment_final_raw.tsv
DepMap_PRISM_CCLE	CCLE/PRISM	MDS	abs_spearman_rho	0.05	1519	30380	62	490	0.0404918610515152	1.6616808536930681e-12	0.0456184350322705	0.0403706259660942	1.1299907777150584	0.0001999600079984	external_validation/processed/DepMap_PRISM/model_enrichment/PRISM_CCLE_seed12_enrichment_summary.csv	formal_runs/table_exports/external_enrichment_final_raw.tsv
DepMap_PRISM_CCLE	CCLE/PRISM	MDS	is_p_lt_0_05	0.05	1519	30380	62	490	0.0404918610515152	1.6616808536930681e-12	0.1428571428571428	0.0938446346280447	1.5222728867064188	0.0001999600079984	external_validation/processed/DepMap_PRISM/model_enrichment/PRISM_CCLE_seed12_enrichment_summary.csv	formal_runs/table_exports/external_enrichment_final_raw.tsv
DepMap_PRISM_CCLE	CCLE/PRISM	MDS	is_fdr_lt_0_1	0.05	1519	30380	62	490	0.0404918610515152	1.6616808536930681e-12	0.0171165240289664	0.0087228439763001	1.962264150943396	0.000999800039992	external_validation/processed/DepMap_PRISM/model_enrichment/PRISM_CCLE_seed12_enrichment_summary.csv	formal_runs/table_exports/external_enrichment_final_raw.tsv
DepMap_PRISM_CCLE	CCLE/PRISM	MDS	is_fdr_lt_0_05	0.05	1519	30380	62	490	0.0404918610515152	1.6616808536930681e-12	0.0118499012508229	0.005892034233048	2.011173184357542	0.0027994401119776	external_validation/processed/DepMap_PRISM/model_enrichment/PRISM_CCLE_seed12_enrichment_summary.csv	formal_runs/table_exports/external_enrichment_final_raw.tsv
DepMap_PRISM_CCLE	CCLE/PRISM	MDS	abs_spearman_rho	0.1	3038	30380	62	490	0.0404918610515152	1.6616808536930681e-12	0.0442206407797411	0.0403706259660942	1.095366735628038	0.0001999600079984	external_validation/processed/DepMap_PRISM/model_enrichment/PRISM_CCLE_seed12_enrichment_summary.csv	formal_runs/table_exports/external_enrichment_final_raw.tsv
DepMap_PRISM_CCLE	CCLE/PRISM	MDS	is_p_lt_0_05	0.1	3038	30380	62	490	0.0404918610515152	1.6616808536930681e-12	0.1277156023699802	0.0938446346280447	1.3609259908803928	0.0001999600079984	external_validation/processed/DepMap_PRISM/model_enrichment/PRISM_CCLE_seed12_enrichment_summary.csv	formal_runs/table_exports/external_enrichment_final_raw.tsv
DepMap_PRISM_CCLE	CCLE/PRISM	MDS	is_fdr_lt_0_1	0.1	3038	30380	62	490	0.0404918610515152	1.6616808536930681e-12	0.0148123765635286	0.0087228439763001	1.6981132075471697	0.0005998800239952	external_validation/processed/DepMap_PRISM/model_enrichment/PRISM_CCLE_seed12_enrichment_summary.csv	formal_runs/table_exports/external_enrichment_final_raw.tsv
DepMap_PRISM_CCLE	CCLE/PRISM	MDS	is_fdr_lt_0_05	0.1	3038	30380	62	490	0.0404918610515152	1.6616808536930681e-12	0.0095457537853851	0.005892034233048	1.6201117318435754	0.0067986402719456	external_validation/processed/DepMap_PRISM/model_enrichment/PRISM_CCLE_seed12_enrichment_summary.csv	formal_runs/table_exports/external_enrichment_final_raw.tsv
DepMap_PRISM_CCLE	CCLE/PRISM	MDR	abs_spearman_rho	0.01	283	28246	58	487	0.0313438476863918	1.372589373728228e-07	0.0428470156215845	0.0406502886895189	1.0540396391485427	0.1335732853429314	external_validation/processed/DepMap_PRISM/model_enrichment/PRISM_CCLE_seed13_enrichment_summary.csv	formal_runs/table_exports/external_enrichment_final_raw.tsv
DepMap_PRISM_CCLE	CCLE/PRISM	MDR	is_p_lt_0_05	0.01	283	28246	58	487	0.0313438476863918	1.372589373728228e-07	0.1095406360424028	0.0970048856475253	1.1292280312604783	0.2653469306138772	external_validation/processed/DepMap_PRISM/model_enrichment/PRISM_CCLE_seed13_enrichment_summary.csv	formal_runs/table_exports/external_enrichment_final_raw.tsv
DepMap_PRISM_CCLE	CCLE/PRISM	MDR	is_fdr_lt_0_1	0.01	283	28246	58	487	0.0313438476863918	1.372589373728228e-07	0.0035335689045936	0.0108687955816752	0.3251113592154786	0.9536092781443712	external_validation/processed/DepMap_PRISM/model_enrichment/PRISM_CCLE_seed13_enrichment_summary.csv	formal_runs/table_exports/external_enrichment_final_raw.tsv
DepMap_PRISM_CCLE	CCLE/PRISM	MDR	is_fdr_lt_0_05	0.01	283	28246	58	487	0.0313438476863918	1.372589373728228e-07	0.0035335689045936	0.0072930680450329	0.4845106178599608	0.8782243551289742	external_validation/processed/DepMap_PRISM/model_enrichment/PRISM_CCLE_seed13_enrichment_summary.csv	formal_runs/table_exports/external_enrichment_final_raw.tsv
DepMap_PRISM_CCLE	CCLE/PRISM	MDR	abs_spearman_rho	0.05	1413	28246	58	487	0.0313438476863918	1.372589373728228e-07	0.0409659572743882	0.0406502886895189	1.007765469693965	0.3587282543491302	external_validation/processed/DepMap_PRISM/model_enrichment/PRISM_CCLE_seed13_enrichment_summary.csv	formal_runs/table_exports/external_enrichment_final_raw.tsv
DepMap_PRISM_CCLE	CCLE/PRISM	MDR	is_p_lt_0_05	0.05	1413	28246	58	487	0.0313438476863918	1.372589373728228e-07	0.1068648266100495	0.0970048856475253	1.1016437563603867	0.1079784043191361	external_validation/processed/DepMap_PRISM/model_enrichment/PRISM_CCLE_seed13_enrichment_summary.csv	formal_runs/table_exports/external_enrichment_final_raw.tsv
DepMap_PRISM_CCLE	CCLE/PRISM	MDR	is_fdr_lt_0_1	0.05	1413	28246	58	487	0.0313438476863918	1.372589373728228e-07	0.0099079971691436	0.0108687955816752	0.9116002867740456	0.6790641871625674	external_validation/processed/DepMap_PRISM/model_enrichment/PRISM_CCLE_seed13_enrichment_summary.csv	formal_runs/table_exports/external_enrichment_final_raw.tsv
DepMap_PRISM_CCLE	CCLE/PRISM	MDR	is_fdr_lt_0_05	0.05	1413	28246	58	487	0.0313438476863918	1.372589373728228e-07	0.0049539985845718	0.0072930680450329	0.6792749709699806	0.8924215156968607	external_validation/processed/DepMap_PRISM/model_enrichment/PRISM_CCLE_seed13_enrichment_summary.csv	formal_runs/table_exports/external_enrichment_final_raw.tsv
DepMap_PRISM_CCLE	CCLE/PRISM	MDR	abs_spearman_rho	0.1	2825	28246	58	487	0.0313438476863918	1.372589373728228e-07	0.0419745413241677	0.0406502886895189	1.0325767092274123	0.0147970405918816	external_validation/processed/DepMap_PRISM/model_enrichment/PRISM_CCLE_seed13_enrichment_summary.csv	formal_runs/table_exports/external_enrichment_final_raw.tsv
DepMap_PRISM_CCLE	CCLE/PRISM	MDR	is_p_lt_0_05	0.1	2825	28246	58	487	0.0313438476863918	1.372589373728228e-07	0.1104424778761062	0.0970048856475253	1.1385249014921517	0.0065986802639472	external_validation/processed/DepMap_PRISM/model_enrichment/PRISM_CCLE_seed13_enrichment_summary.csv	formal_runs/table_exports/external_enrichment_final_raw.tsv
DepMap_PRISM_CCLE	CCLE/PRISM	MDR	is_fdr_lt_0_1	0.1	2825	28246	58	487	0.0313438476863918	1.372589373728228e-07	0.0109734513274336	0.0108687955816752	1.0096290104061572	0.5020995800839833	external_validation/processed/DepMap_PRISM/model_enrichment/PRISM_CCLE_seed13_enrichment_summary.csv	formal_runs/table_exports/external_enrichment_final_raw.tsv
DepMap_PRISM_CCLE	CCLE/PRISM	MDR	is_fdr_lt_0_05	0.1	2825	28246	58	487	0.0313438476863918	1.372589373728228e-07	0.0063716814159292	0.0072930680450329	0.873662685797749	0.754249150169966	external_validation/processed/DepMap_PRISM/model_enrichment/PRISM_CCLE_seed13_enrichment_summary.csv	formal_runs/table_exports/external_enrichment_final_raw.tsv
DepMap_PRISM_CCLE	CCLE/PRISM	MDS	abs_spearman_rho	0.01	304	30380	62	490	0.0446049476526552	7.360389812278458e-15	0.0443330587729384	0.0403706259660942	1.098151383884216	0.0197960407918416	external_validation/processed/DepMap_PRISM/model_enrichment/PRISM_CCLE_seed13_enrichment_summary.csv	formal_runs/table_exports/external_enrichment_final_raw.tsv
DepMap_PRISM_CCLE	CCLE/PRISM	MDS	is_p_lt_0_05	0.01	304	30380	62	490	0.0446049476526552	7.360389812278458e-15	0.1282894736842105	0.0938446346280447	1.3670411120751722	0.0287942411517696	external_validation/processed/DepMap_PRISM/model_enrichment/PRISM_CCLE_seed13_enrichment_summary.csv	formal_runs/table_exports/external_enrichment_final_raw.tsv
DepMap_PRISM_CCLE	CCLE/PRISM	MDS	is_fdr_lt_0_1	0.01	304	30380	62	490	0.0446049476526552	7.360389812278458e-15	0.0098684210526315	0.0087228439763001	1.131330685203575	0.4871025794841032	external_validation/processed/DepMap_PRISM/model_enrichment/PRISM_CCLE_seed13_enrichment_summary.csv	formal_runs/table_exports/external_enrichment_final_raw.tsv
DepMap_PRISM_CCLE	CCLE/PRISM	MDS	is_fdr_lt_0_05	0.01	304	30380	62	490	0.0446049476526552	7.360389812278458e-15	0.006578947368421	0.005892034233048	1.1165833578359303	0.5400919816036792	external_validation/processed/DepMap_PRISM/model_enrichment/PRISM_CCLE_seed13_enrichment_summary.csv	formal_runs/table_exports/external_enrichment_final_raw.tsv
DepMap_PRISM_CCLE	CCLE/PRISM	MDS	abs_spearman_rho	0.05	1519	30380	62	490	0.0446049476526552	7.360389812278458e-15	0.0444567028811853	0.0403706259660942	1.101214108459028	0.0001999600079984	external_validation/processed/DepMap_PRISM/model_enrichment/PRISM_CCLE_seed13_enrichment_summary.csv	formal_runs/table_exports/external_enrichment_final_raw.tsv
DepMap_PRISM_CCLE	CCLE/PRISM	MDS	is_p_lt_0_05	0.05	1519	30380	62	490	0.0446049476526552	7.360389812278458e-15	0.1211323238973008	0.0938446346280447	1.2907751666082077	0.0005998800239952	external_validation/processed/DepMap_PRISM/model_enrichment/PRISM_CCLE_seed13_enrichment_summary.csv	formal_runs/table_exports/external_enrichment_final_raw.tsv
DepMap_PRISM_CCLE	CCLE/PRISM	MDS	is_fdr_lt_0_1	0.05	1519	30380	62	490	0.0446049476526552	7.360389812278458e-15	0.021724818959842	0.0087228439763001	2.490566037735849	0.0001999600079984	external_validation/processed/DepMap_PRISM/model_enrichment/PRISM_CCLE_seed13_enrichment_summary.csv	formal_runs/table_exports/external_enrichment_final_raw.tsv
DepMap_PRISM_CCLE	CCLE/PRISM	MDS	is_fdr_lt_0_05	0.05	1519	30380	62	490	0.0446049476526552	7.360389812278458e-15	0.0164581961816984	0.005892034233048	2.793296089385475	0.0001999600079984	external_validation/processed/DepMap_PRISM/model_enrichment/PRISM_CCLE_seed13_enrichment_summary.csv	formal_runs/table_exports/external_enrichment_final_raw.tsv
DepMap_PRISM_CCLE	CCLE/PRISM	MDS	abs_spearman_rho	0.1	3038	30380	62	490	0.0446049476526552	7.360389812278458e-15	0.0448351000272886	0.0403706259660942	1.1105871894318404	0.0001999600079984	external_validation/processed/DepMap_PRISM/model_enrichment/PRISM_CCLE_seed13_enrichment_summary.csv	formal_runs/table_exports/external_enrichment_final_raw.tsv
DepMap_PRISM_CCLE	CCLE/PRISM	MDS	is_p_lt_0_05	0.1	3038	30380	62	490	0.0446049476526552	7.360389812278458e-15	0.1293614219881501	0.0938446346280447	1.3784636969484392	0.0001999600079984	external_validation/processed/DepMap_PRISM/model_enrichment/PRISM_CCLE_seed13_enrichment_summary.csv	formal_runs/table_exports/external_enrichment_final_raw.tsv
DepMap_PRISM_CCLE	CCLE/PRISM	MDS	is_fdr_lt_0_1	0.1	3038	30380	62	490	0.0446049476526552	7.360389812278458e-15	0.0174456879526003	0.0087228439763001	2.0	0.0001999600079984	external_validation/processed/DepMap_PRISM/model_enrichment/PRISM_CCLE_seed13_enrichment_summary.csv	formal_runs/table_exports/external_enrichment_final_raw.tsv
DepMap_PRISM_CCLE	CCLE/PRISM	MDS	is_fdr_lt_0_05	0.1	3038	30380	62	490	0.0446049476526552	7.360389812278458e-15	0.0121790651744568	0.005892034233048	2.067039106145251	0.0001999600079984	external_validation/processed/DepMap_PRISM/model_enrichment/PRISM_CCLE_seed13_enrichment_summary.csv	formal_runs/table_exports/external_enrichment_final_raw.tsv
DepMap_PRISM_CCLE	CCLE/PRISM	MDR	abs_spearman_rho	0.01	283	28246	58	487	0.0309236276015552	2.012201166874268e-07	0.0478688787079023	0.0406502886895189	1.1775778291150156	0.0001999600079984	external_validation/processed/DepMap_PRISM/model_enrichment/PRISM_CCLE_seed14_enrichment_summary.csv	formal_runs/table_exports/external_enrichment_final_raw.tsv
DepMap_PRISM_CCLE	CCLE/PRISM	MDR	is_p_lt_0_05	0.01	283	28246	58	487	0.0309236276015552	2.012201166874268e-07	0.1484098939929328	0.0970048856475253	1.529921848804519	0.0035992801439712	external_validation/processed/DepMap_PRISM/model_enrichment/PRISM_CCLE_seed14_enrichment_summary.csv	formal_runs/table_exports/external_enrichment_final_raw.tsv
DepMap_PRISM_CCLE	CCLE/PRISM	MDR	is_fdr_lt_0_1	0.01	283	28246	58	487	0.0309236276015552	2.012201166874268e-07	0.0247349823321554	0.0108687955816752	2.2757795145083506	0.0315936812637472	external_validation/processed/DepMap_PRISM/model_enrichment/PRISM_CCLE_seed14_enrichment_summary.csv	formal_runs/table_exports/external_enrichment_final_raw.tsv
DepMap_PRISM_CCLE	CCLE/PRISM	MDR	is_fdr_lt_0_05	0.01	283	28246	58	487	0.0309236276015552	2.012201166874268e-07	0.0212014134275618	0.0072930680450329	2.9070637071597654	0.0155968806238752	external_validation/processed/DepMap_PRISM/model_enrichment/PRISM_CCLE_seed14_enrichment_summary.csv	formal_runs/table_exports/external_enrichment_final_raw.tsv
DepMap_PRISM_CCLE	CCLE/PRISM	MDR	abs_spearman_rho	0.05	1413	28246	58	487	0.0309236276015552	2.012201166874268e-07	0.0449698275134051	0.0406502886895189	1.1062609630371458	0.0001999600079984	external_validation/processed/DepMap_PRISM/model_enrichment/PRISM_CCLE_seed14_enrichment_summary.csv	formal_runs/table_exports/external_enrichment_final_raw.tsv
DepMap_PRISM_CCLE	CCLE/PRISM	MDR	is_p_lt_0_05	0.05	1413	28246	58	487	0.0309236276015552	2.012201166874268e-07	0.1365888181174805	0.0970048856475253	1.408061225016918	0.0001999600079984	external_validation/processed/DepMap_PRISM/model_enrichment/PRISM_CCLE_seed14_enrichment_summary.csv	formal_runs/table_exports/external_enrichment_final_raw.tsv
DepMap_PRISM_CCLE	CCLE/PRISM	MDR	is_fdr_lt_0_1	0.05	1413	28246	58	487	0.0309236276015552	2.012201166874268e-07	0.0141542816702052	0.0108687955816752	1.3022861239629222	0.1345730853829234	external_validation/processed/DepMap_PRISM/model_enrichment/PRISM_CCLE_seed14_enrichment_summary.csv	formal_runs/table_exports/external_enrichment_final_raw.tsv
DepMap_PRISM_CCLE	CCLE/PRISM	MDR	is_fdr_lt_0_05	0.05	1413	28246	58	487	0.0309236276015552	2.012201166874268e-07	0.0092002830856334	0.0072930680450329	1.2615106603728212	0.2419516096780644	external_validation/processed/DepMap_PRISM/model_enrichment/PRISM_CCLE_seed14_enrichment_summary.csv	formal_runs/table_exports/external_enrichment_final_raw.tsv
DepMap_PRISM_CCLE	CCLE/PRISM	MDR	abs_spearman_rho	0.1	2825	28246	58	487	0.0309236276015552	2.012201166874268e-07	0.043424515386604	0.0406502886895189	1.06824617454194	0.0001999600079984	external_validation/processed/DepMap_PRISM/model_enrichment/PRISM_CCLE_seed14_enrichment_summary.csv	formal_runs/table_exports/external_enrichment_final_raw.tsv
DepMap_PRISM_CCLE	CCLE/PRISM	MDR	is_p_lt_0_05	0.1	2825	28246	58	487	0.0309236276015552	2.012201166874268e-07	0.1210619469026548	0.0970048856475253	1.247998449712551	0.0001999600079984	external_validation/processed/DepMap_PRISM/model_enrichment/PRISM_CCLE_seed14_enrichment_summary.csv	formal_runs/table_exports/external_enrichment_final_raw.tsv
DepMap_PRISM_CCLE	CCLE/PRISM	MDR	is_fdr_lt_0_1	0.1	2825	28246	58	487	0.0309236276015552	2.012201166874268e-07	0.0106194690265486	0.0108687955816752	0.97706033265112	0.5876824635072986	external_validation/processed/DepMap_PRISM/model_enrichment/PRISM_CCLE_seed14_enrichment_summary.csv	formal_runs/table_exports/external_enrichment_final_raw.tsv
DepMap_PRISM_CCLE	CCLE/PRISM	MDR	is_fdr_lt_0_05	0.1	2825	28246	58	487	0.0309236276015552	2.012201166874268e-07	0.0070796460176991	0.0072930680450329	0.9707363175530545	0.595880823835233	external_validation/processed/DepMap_PRISM/model_enrichment/PRISM_CCLE_seed14_enrichment_summary.csv	formal_runs/table_exports/external_enrichment_final_raw.tsv
DepMap_PRISM_CCLE	CCLE/PRISM	MDS	abs_spearman_rho	0.01	304	30380	62	490	0.0434356764509475	3.6179231050876685e-14	0.0491654901953068	0.0403706259660942	1.2178530557489762	0.0001999600079984	external_validation/processed/DepMap_PRISM/model_enrichment/PRISM_CCLE_seed14_enrichment_summary.csv	formal_runs/table_exports/external_enrichment_final_raw.tsv
DepMap_PRISM_CCLE	CCLE/PRISM	MDS	is_p_lt_0_05	0.01	304	30380	62	490	0.0434356764509475	3.6179231050876685e-14	0.1842105263157894	0.0938446346280447	1.962930827595119	0.0001999600079984	external_validation/processed/DepMap_PRISM/model_enrichment/PRISM_CCLE_seed14_enrichment_summary.csv	formal_runs/table_exports/external_enrichment_final_raw.tsv
DepMap_PRISM_CCLE	CCLE/PRISM	MDS	is_fdr_lt_0_1	0.01	304	30380	62	490	0.0434356764509475	3.6179231050876685e-14	0.0263157894736842	0.0087228439763001	3.016881827209533	0.005998800239952	external_validation/processed/DepMap_PRISM/model_enrichment/PRISM_CCLE_seed14_enrichment_summary.csv	formal_runs/table_exports/external_enrichment_final_raw.tsv
DepMap_PRISM_CCLE	CCLE/PRISM	MDS	is_fdr_lt_0_05	0.01	304	30380	62	490	0.0434356764509475	3.6179231050876685e-14	0.0164473684210526	0.005892034233048	2.791458394589826	0.0381923615276944	external_validation/processed/DepMap_PRISM/model_enrichment/PRISM_CCLE_seed14_enrichment_summary.csv	formal_runs/table_exports/external_enrichment_final_raw.tsv
DepMap_PRISM_CCLE	CCLE/PRISM	MDS	abs_spearman_rho	0.05	1519	30380	62	490	0.0434356764509475	3.6179231050876685e-14	0.0466006299479303	0.0403706259660942	1.154320222507039	0.0001999600079984	external_validation/processed/DepMap_PRISM/model_enrichment/PRISM_CCLE_seed14_enrichment_summary.csv	formal_runs/table_exports/external_enrichment_final_raw.tsv
DepMap_PRISM_CCLE	CCLE/PRISM	MDS	is_p_lt_0_05	0.05	1519	30380	62	490	0.0434356764509475	3.6179231050876685e-14	0.1454904542462146	0.0938446346280447	1.550333216415293	0.0001999600079984	external_validation/processed/DepMap_PRISM/model_enrichment/PRISM_CCLE_seed14_enrichment_summary.csv	formal_runs/table_exports/external_enrichment_final_raw.tsv
DepMap_PRISM_CCLE	CCLE/PRISM	MDS	is_fdr_lt_0_1	0.05	1519	30380	62	490	0.0434356764509475	3.6179231050876685e-14	0.0204081632653061	0.0087228439763001	2.339622641509434	0.0001999600079984	external_validation/processed/DepMap_PRISM/model_enrichment/PRISM_CCLE_seed14_enrichment_summary.csv	formal_runs/table_exports/external_enrichment_final_raw.tsv
